PositionX,PositionY,PositionZ
-0.1184082,1.329056,1.044285
-0.1208229,1.324164,1.057655
-0.1234951,1.321915,1.078445
-0.124754,1.324176,1.098515
-0.1258965,1.328477,1.114571
-0.126379,1.334528,1.128704
-0.1276646,1.341081,1.140579
-0.1307335,1.345191,1.152447
-0.1344128,1.348253,1.168266
-0.1397038,1.351455,1.188717
-0.1440468,1.353919,1.199341
-0.1481438,1.355874,1.211227
-0.1527786,1.35754,1.224007
-0.1575699,1.358549,1.236225
-0.1624718,1.359235,1.24786
-0.1679115,1.360496,1.26078
-0.1732826,1.361893,1.273224
-0.1791573,1.362941,1.286316
-0.1892242,1.366189,1.314438
-0.1939735,1.367187,1.326096
-0.1986427,1.368527,1.337376
-0.2040405,1.368431,1.348267
-0.2095718,1.370789,1.358475
-0.2148628,1.374784,1.368771
-0.2208519,1.383009,1.383713
-0.2282524,1.393813,1.394745
-0.2328262,1.384573,1.414604
-0.2363815,1.385123,1.427975
-0.2398186,1.385346,1.439915
-0.2443771,1.392799,1.449715
-0.2486954,1.396731,1.458092
-0.2533035,1.399214,1.467041
-0.2575073,1.400201,1.476601
-0.2606964,1.400536,1.486206
-0.2645035,1.400594,1.495304
-0.2716064,1.400578,1.515179
-0.2736053,1.402125,1.521751
-0.2762146,1.403838,1.530914
-0.2780037,1.404547,1.539848
-0.2793732,1.404872,1.549728
-0.2811852,1.406392,1.560226
-0.2828293,1.408587,1.570396
-0.2835274,1.409568,1.581547
-0.2827454,1.409961,1.591671
-0.2813568,1.409969,1.604053
-0.2803955,1.410517,1.615623
-0.2788734,1.409523,1.628071
-0.2773628,1.406571,1.641651
