PositionX,PositionY,PositionZ
0.2937469,1.300869,1.37899
0.3031101,1.314914,1.40588
0.3084888,1.319309,1.419994
0.3150253,1.322659,1.433144
0.3225498,1.32591,1.447044
0.3298244,1.328111,1.460205
0.3372688,1.330585,1.473885
0.3453808,1.332151,1.486313
0.3539314,1.333307,1.498775
0.3692989,1.33596,1.52092
0.3778419,1.336995,1.530537
0.3860798,1.338263,1.541309
0.3949242,1.339236,1.551632
0.403698,1.341182,1.561417
0.4119129,1.341467,1.570755
0.4204617,1.342183,1.580742
0.4290428,1.342795,1.59
0.4375725,1.343014,1.59967
0.446249,1.343513,1.610039
0.455677,1.344102,1.620312
0.46418,1.344682,1.629784
0.4728813,1.346104,1.638718
0.4820938,1.347704,1.648891
0.4904385,1.351106,1.657398
0.500145,1.353827,1.668034
0.5094738,1.358528,1.676991
0.5184269,1.360439,1.68528
0.5277939,1.36241,1.695068
0.5369682,1.365414,1.702667
0.5463943,1.365081,1.710579
0.5555038,1.366309,1.719437
0.563982,1.368875,1.726913
0.5729446,1.369759,1.734665
0.5822926,1.372463,1.741192
0.5920639,1.375261,1.747742
0.6017475,1.37938,1.753506
0.6109219,1.38255,1.758476
0.6208992,1.38488,1.764198
0.631279,1.387844,1.769436
0.6420116,1.389875,1.774326
0.6544952,1.391739,1.780048
0.6659031,1.393681,1.7845
0.6785202,1.394259,1.78989
0.6909237,1.395242,1.794621
0.703598,1.395262,1.800041
0.7163639,1.394938,1.805504
0.7292404,1.394636,1.811394
0.7422409,1.394608,1.815662
0.7569904,1.393209,1.821251
0.7705612,1.391747,1.825653
0.7843399,1.388675,1.831272
0.7975216,1.386116,1.836971
