PositionX,PositionY,PositionZ
-0.8148308,1.363243,1.043751
-0.8248978,1.366598,1.050812
-0.8343086,1.37147,1.056759
-0.840374,1.374958,1.061058
-0.8539772,1.373677,1.069988
-0.8614731,1.373021,1.075073
-0.8686028,1.372129,1.080032
-0.8756218,1.372478,1.084133
-0.8844528,1.372612,1.090351
-0.8950272,1.37365,1.095551
-0.9019623,1.37459,1.099457
-0.9087906,1.374759,1.105976
-0.9149551,1.373741,1.112282
-0.9215126,1.373351,1.118477
-0.9306679,1.373654,1.126381
-0.9388008,1.376276,1.133625
-0.9441109,1.378089,1.139526
-0.949707,1.377186,1.144775
-0.9567451,1.374642,1.151245
-0.9636192,1.373342,1.156292
-0.97089,1.369868,1.163395
-0.9781151,1.36749,1.169586
-0.9856186,1.364527,1.176178
-0.991581,1.360096,1.182606
-0.9970055,1.356686,1.188915
-1.00367,1.354667,1.196247
-1.01107,1.35327,1.205318
-1.018436,1.35387,1.213367
-1.025688,1.354659,1.220917
-1.032303,1.354822,1.228363
-1.03957,1.354068,1.236927
-1.047161,1.352883,1.245876
-1.054478,1.352743,1.253723
-1.063732,1.352097,1.262024
-1.074696,1.352248,1.270718
-1.081982,1.352538,1.278805
-1.091484,1.353846,1.28891
-1.100269,1.357455,1.299526
-1.112225,1.359843,1.312263
-1.120422,1.361946,1.319862
-1.121803,1.360965,1.324596
-1.132931,1.354207,1.340424
-1.14603,1.359424,1.350288
-1.155029,1.36249,1.356003
-1.16713,1.36622,1.364254
-1.177662,1.371297,1.370995
-1.183918,1.371101,1.376663
-1.189964,1.36606,1.381966
-1.196896,1.36024,1.388943
-1.207432,1.357814,1.397053
-1.216633,1.36228,1.404049
-1.223511,1.365073,1.409283
-1.231316,1.365602,1.416199
-1.238949,1.365419,1.422775
-1.246975,1.364345,1.429237
-1.253929,1.362811,1.434368
-1.259869,1.359903,1.439911
-1.268452,1.357385,1.447098
-1.274845,1.358337,1.45187
-1.283287,1.357565,1.458797
-1.292027,1.358998,1.463264
-1.298161,1.359347,1.466572
-1.308041,1.358048,1.471764
-1.317619,1.358307,1.475922
-1.325405,1.358714,1.479065
-1.338078,1.356661,1.485558
-1.345592,1.355797,1.489388
-1.353085,1.353447,1.493916
-1.371544,1.346859,1.507034
