PositionX,PositionY,PositionZ
0.2312508,1.236385,0.7950134
0.2342205,1.234434,0.802494
0.2380142,1.232782,0.8084869
0.2396736,1.23265,0.8118668
0.241291,1.233852,0.817112
0.2452412,1.235718,0.8236961
0.2492523,1.239881,0.8298759
0.2569103,1.246286,0.8361549
0.262476,1.25175,0.8392487
0.2677021,1.259327,0.8414612
0.2720032,1.266138,0.8448067
0.2751255,1.270773,0.8468857
0.2791786,1.272078,0.8496513
0.2843094,1.27157,0.8537102
0.2893333,1.271976,0.8556709
0.2994061,1.27376,0.863472
0.3034897,1.277298,0.867878
0.3061104,1.280337,0.8714676
0.3080025,1.282884,0.8750763
0.3094597,1.282945,0.8796082
0.3109722,1.28217,0.8820152
0.3130245,1.280236,0.8815727
0.3157406,1.275761,0.881546
0.3179474,1.271632,0.8814011
0.32061,1.267372,0.8816414
0.3231506,1.265558,0.8812447
0.3249149,1.265428,0.8811417
0.327282,1.264904,0.8833008
0.3295441,1.264122,0.8857841
0.3311653,1.268103,0.8884926
0.3319492,1.272847,0.8915596
0.3331127,1.275612,0.8938065
0.3350983,1.277076,0.8958244
0.3395081,1.277198,0.9024506
0.3411808,1.278571,0.9047775
0.3435612,1.28032,0.9068832
0.3462734,1.281216,0.9099693
0.3484688,1.28231,0.9130058
0.350256,1.283484,0.9136734
0.3519173,1.281884,0.9183197
0.3526821,1.283146,0.9237099
0.3525009,1.283509,0.9321747
0.352705,1.282823,0.9370232
0.3540306,1.28122,0.9425888
0.3553925,1.28185,0.9475479
0.35676,1.283596,0.9527206
0.3584652,1.285407,0.9568405
0.3582954,1.287747,0.9596634
0.3561687,1.289437,0.9625931
0.3547039,1.287314,0.9684258
0.3556309,1.284115,0.9775963
0.3570728,1.28448,0.9820938
0.3595886,1.285327,0.9892464
0.361784,1.286469,0.9950027
0.3625565,1.28768,0.999855
0.3628273,1.287498,1.00531
0.3655319,1.285306,1.015221
0.3677959,1.287949,1.022617
0.3697529,1.290509,1.027538
0.3719883,1.290666,1.031895
0.3743172,1.289583,1.035263
0.3772068,1.286436,1.039021
0.3793793,1.283669,1.042278
0.3809261,1.281253,1.046509
0.383646,1.2795,1.052124
0.3871021,1.278279,1.057716
0.390316,1.277002,1.062687
0.3931808,1.275344,1.066872
0.3952179,1.273588,1.071529
0.3966198,1.272758,1.077065
0.39744,1.272596,1.083256
0.3984146,1.271422,1.090797
0.3993988,1.270291,1.098099
0.400404,1.269427,1.104897
0.4022026,1.268663,1.110771
0.4042339,1.267377,1.115967
0.4061432,1.266838,1.120644
0.4092579,1.265826,1.126587
0.4138412,1.265105,1.134354
0.4179058,1.264619,1.141598
0.4204617,1.2665,1.146122
0.4226379,1.266768,1.15197
0.4283905,1.264664,1.162685
0.431591,1.266767,1.170887
0.4344292,1.267597,1.1786
0.4362564,1.271918,1.184994
0.4400692,1.278407,1.193523
0.4470482,1.281312,1.205544
0.449379,1.280604,1.217129
0.4512234,1.280288,1.22646
0.4549198,1.271785,1.226513
0.462286,1.266672,1.227833
0.4678478,1.270677,1.22961
0.4712753,1.271197,1.231281
0.4744415,1.270924,1.235146
0.4776974,1.271045,1.240269
0.4812984,1.271116,1.244614
0.4850559,1.270907,1.247501
0.4902325,1.270324,1.250141
0.4959888,1.269925,1.252754
0.5013161,1.269928,1.255352
0.5043335,1.27051,1.257484
0.5095501,1.268659,1.26189
0.51441,1.267163,1.265133
0.5171108,1.266033,1.267666
0.5228214,1.264836,1.272774
0.5338001,1.26386,1.28064
0.5401516,1.26138,1.283558
0.5482197,1.258219,1.28722
0.5590954,1.252922,1.291042
0.5680428,1.249984,1.294014
0.5790272,1.247457,1.296875
0.5909519,1.245934,1.298721
0.6033058,1.242775,1.30014
0.6292477,1.231194,1.30373
0.6433029,1.2267,1.302998
0.6572609,1.222311,1.30209
0.6710663,1.217627,1.302444
0.6847305,1.21307,1.302933
0.7000713,1.208665,1.303665
0.7150555,1.205432,1.305168
0.7297974,1.202279,1.305962
0.746397,1.196822,1.305054
0.7782269,1.186954,1.297852
0.793457,1.179936,1.294575
0.8085346,1.17366,1.292645
0.8232841,1.170079,1.291336
0.8379478,1.168575,1.289921
0.8525429,1.167011,1.289276
0.8660908,1.165874,1.286507
0.8783379,1.161327,1.283768
0.8909874,1.157095,1.282364
0.9047661,1.15249,1.281513
0.9185314,1.150054,1.279686
0.9311428,1.149435,1.276905
0.9394131,1.148129,1.272373
0.9438782,1.144123,1.266571
0.9505062,1.136708,1.261761
0.9551353,1.133538,1.258106
0.9625912,1.130988,1.255775
0.9947243,1.151344,1.256157
1.018608,1.16347,1.257126
1.022999,1.165436,1.257553
1.030043,1.168311,1.256565
1.035339,1.17008,1.253536
1.041351,1.169276,1.25042
1.049107,1.168933,1.24749
