PositionX,PositionY,PositionZ
0.2971821,1.288809,1.683796
0.2980442,1.284579,1.678207
0.2915535,1.281016,1.677902
0.290102,1.26696,1.69746
0.2870369,1.276543,1.71114
0.2850399,1.276386,1.720783
0.2827854,1.276196,1.729137
0.2803097,1.274831,1.732571
0.2794151,1.271811,1.735146
0.2797241,1.267724,1.740891
0.2801037,1.266811,1.746994
0.2791615,1.262662,1.755436
0.275526,1.264116,1.760399
0.2732201,1.26267,1.770603
0.2712307,1.262012,1.78561
0.2688904,1.266942,1.791248
0.268074,1.267299,1.793156
0.2667999,1.265327,1.797394
0.2666245,1.265095,1.805435
0.2695503,1.260937,1.822414
0.2714882,1.265139,1.832146
0.2731266,1.26637,1.839397
0.2719269,1.262057,1.85474
0.2711143,1.25839,1.862301
0.2702007,1.254643,1.870857
0.2695274,1.252049,1.8825
0.2714672,1.252068,1.892944
0.2707729,1.252386,1.903988
0.2713261,1.251988,1.917229
0.2706852,1.247237,1.933834
0.2692986,1.243529,1.954388
0.2697315,1.239323,1.966354
0.2696991,1.238822,1.977493
0.2692928,1.240127,1.989143
0.2723007,1.237298,2.013847
0.2745914,1.24007,2.033115
0.2752323,1.24332,2.050785
0.2732906,1.246051,2.065414
0.2706833,1.243128,2.081959
0.2578735,1.242668,2.111607
0.250309,1.249068,2.130608
0.2426052,1.256339,2.152653
0.2364807,1.256469,2.17799
0.2281799,1.261456,2.192841
0.2219715,1.265222,2.201145
0.2134552,1.25202,2.223747
0.210516,1.250958,2.242725
0.2129307,1.251017,2.251446
0.2139263,1.24201,2.262039
0.2121544,1.238297,2.268188
0.2103443,1.229649,2.276993
0.2100239,1.222729,2.286652
0.2041416,1.217241,2.295048
0.1885338,1.21068,2.306648
0.1697044,1.210112,2.318085
0.1545162,1.209282,2.331257
0.1441612,1.212273,2.339176
0.1387253,1.216658,2.338005
0.1319447,1.202528,2.348034
0.1261692,1.200935,2.354904
0.1237431,1.200005,2.35952
0.1180077,1.193122,2.378086
0.1172695,1.200712,2.397373
0.112318,1.208528,2.409992
0.1040249,1.209809,2.424351
0.09648514,1.212029,2.434345
0.08866692,1.199417,2.448471
0.08381081,1.192446,2.459599
0.07776451,1.18459,2.470764
0.07149315,1.18026,2.477814
0.06005478,1.171253,2.487831
0.0543766,1.165406,2.497925
0.04888725,1.159411,2.507816
0.04390335,1.153121,2.516594
0.03876686,1.14548,2.525085
0.03572655,1.137685,2.532833
0.03399467,1.1291,2.541939
0.02983284,1.123423,2.551605
0.01610756,1.126841,2.566341
0.009519577,1.134686,2.581062
0.000738144,1.147347,2.600914
-0.008216858,1.15513,2.61013
-0.01674271,1.153508,2.617947
-0.03000832,1.15616,2.628002
-0.04701233,1.152098,2.642544
-0.05412674,1.152201,2.647713
-0.06204033,1.155331,2.654163
-0.06722832,1.162947,2.664795
-0.08229256,1.148605,2.688419
-0.08586121,1.15986,2.687366
-0.07207108,1.158038,2.670643
