PositionX,PositionY,PositionZ
0.1426659,1.302702,0.8843002
0.144371,1.309892,0.9047737
0.1457577,1.31047,0.924305
0.1482639,1.31008,0.9520874
0.1489239,1.313417,0.966526
0.1514702,1.315437,0.9846306
0.1554794,1.31546,0.9998436
0.1604939,1.314482,1.015377
0.167284,1.315721,1.03265
0.1742401,1.317417,1.047153
0.1799164,1.318892,1.061962
0.1850548,1.319297,1.075909
0.189888,1.319306,1.090401
0.1942139,1.321499,1.104763
0.1985016,1.323061,1.118515
0.2034302,1.324073,1.13147
0.2078075,1.325827,1.14402
0.2124786,1.327609,1.15807
0.2157021,1.330173,1.171906
0.2196541,1.331518,1.183666
0.2234898,1.330698,1.194229
0.2282619,1.329464,1.205757
0.2327461,1.32786,1.216621
0.2373352,1.327168,1.227623
0.2426319,1.327189,1.238503
0.2470875,1.325772,1.248512
0.2510376,1.327203,1.258121
0.2567673,1.325397,1.27248
0.2627316,1.334169,1.283134
0.2680836,1.335335,1.295097
0.275116,1.336369,1.30854
0.2812519,1.338798,1.320587
0.2864971,1.338697,1.333481
0.2934475,1.335792,1.340103
0.2989655,1.331927,1.348396
0.3052216,1.327671,1.360882
0.3119564,1.327698,1.373497
0.3177357,1.33166,1.382778
0.3238735,1.331127,1.390362
0.3314419,1.32655,1.40012
0.3396931,1.325213,1.410835
0.3466549,1.325599,1.420055
0.3543205,1.32269,1.428905
0.361927,1.319432,1.437107
0.3707924,1.314794,1.44569
0.3832798,1.312909,1.456955
0.3970375,1.314853,1.467564
0.4075031,1.314935,1.476585
0.4189739,1.312534,1.485195
0.4302292,1.30979,1.494499
0.4408798,1.308246,1.504574
0.4492531,1.308215,1.514675
0.4565678,1.305528,1.522587
0.4671268,1.301723,1.531555
0.4772415,1.298219,1.538517
0.4880981,1.29388,1.547245
0.4986229,1.292173,1.556152
0.4768391,1.296228,1.532043
0.4730797,1.297467,1.527832
0.425066,1.259872,1.479164
0.4166546,1.248752,1.471188
0.4193573,1.253637,1.474323
0.4194794,1.259871,1.472523
0.4199085,1.2561,1.470482
0.4212017,1.251199,1.472832
0.4224072,1.254354,1.473965
0.4232159,1.254107,1.473961
0.4731674,1.287454,1.522621
0.4866562,1.294928,1.53257
0.4914761,1.297099,1.530895
0.4948711,1.298513,1.527912
0.4983006,1.296994,1.525806
0.4551086,1.262414,1.472893
0.4484959,1.261437,1.461903
0.4495564,1.265,1.45998
0.4495296,1.262938,1.457241
0.4487362,1.259185,1.454071
0.4481316,1.258512,1.451908
0.4479828,1.258874,1.449486
0.4481182,1.257321,1.44688
0.4469528,1.254335,1.444469
0.4462109,1.254373,1.442772
0.4459267,1.257785,1.441956
0.446476,1.260159,1.441307
0.4470024,1.262509,1.440693
0.4473228,1.265523,1.440971
0.4473476,1.267025,1.441212
0.4470654,1.266868,1.441185
0.4465122,1.266367,1.440865
0.4467659,1.266942,1.4408
0.4472446,1.266366,1.44062
0.4482651,1.2645,1.439896
0.4499493,1.263592,1.438717
0.4516563,1.263532,1.437309
0.4531898,1.264171,1.435879
0.4538898,1.265965,1.434288
0.4543343,1.269119,1.432606
0.4553394,1.271355,1.430996
