PositionX,PositionY,PositionZ
-0.7038231,1.357113,0.6437569
-0.7210426,1.355464,0.6388435
-0.7391663,1.35233,0.6356468
-0.7540703,1.34958,0.6323471
-0.7677155,1.346344,0.629158
-0.7798195,1.342517,0.6260986
-0.7895432,1.337277,0.6233826
-0.8023338,1.331918,0.6206169
-0.8156433,1.327981,0.6190872
-0.829464,1.326638,0.6169243
-0.8432083,1.326756,0.6144981
-0.8573494,1.326677,0.6102104
-0.8703003,1.327475,0.6061554
-0.8834114,1.328256,0.600872
-0.8962593,1.329569,0.5956955
-0.9119949,1.332213,0.5913239
-0.923954,1.338243,0.587429
-0.9387589,1.339802,0.5839539
-0.9464264,1.342831,0.5811195
-0.959095,1.338938,0.5789986
-0.9771729,1.337301,0.5783463
-0.9936943,1.340832,0.5778008
-1.004242,1.345955,0.578331
-1.018398,1.346889,0.5798416
-1.031448,1.347061,0.5822144
-1.044746,1.345551,0.579628
-1.058899,1.346331,0.579422
-1.070995,1.347007,0.5783195
-1.083221,1.346702,0.5759659
-1.097061,1.345061,0.5735817
-1.112019,1.345366,0.5730667
-1.128262,1.347204,0.5721397
-1.141964,1.350131,0.5703659
-1.156948,1.34906,0.5694542
