PositionX,PositionY,PositionZ
0.1673794,1.279409,0.5101929
0.1740589,1.283499,0.5152016
0.1846199,1.286583,0.524086
0.1944618,1.284392,0.5337601
0.2037048,1.283206,0.5435486
0.2127151,1.281708,0.5508728
0.2212658,1.281147,0.5589828
0.2320137,1.282356,0.5663834
0.2436981,1.282714,0.5720329
0.2530193,1.279757,0.5765381
0.2634811,1.275584,0.5796967
0.2733784,1.273695,0.580658
0.2823296,1.270639,0.5810547
0.2923698,1.271049,0.5813751
0.2990913,1.273731,0.582695
0.3058567,1.279042,0.5832558
0.3128319,1.283394,0.5833855
0.3196239,1.285972,0.5816078
0.3262291,1.288463,0.5794182
0.3327446,1.291894,0.5767975
0.3388596,1.293453,0.5735435
0.3432331,1.291992,0.5709839
0.3460789,1.288099,0.5695343
0.3475971,1.285113,0.5683899
0.3494549,1.282993,0.5668449
0.3510666,1.278712,0.5656242
0.3525505,1.270414,0.5641365
0.3539276,1.271657,0.5646248
0.3553753,1.272899,0.5652351
0.3550816,1.269895,0.5669403
0.3569813,1.276989,0.5680389
0.3602123,1.282179,0.5668945
0.364027,1.287133,0.5646248
0.3674507,1.287904,0.5613632
0.3708725,1.289408,0.5575867
0.3738346,1.286991,0.5538139
0.3755989,1.280818,0.5509148
0.3773251,1.27533,0.5483055
0.3795586,1.273999,0.545826
0.3815861,1.27273,0.5435143
0.3830223,1.272335,0.5423851
0.3858585,1.269591,0.5400505
0.3903542,1.272922,0.5379257
0.394371,1.272503,0.5347252
0.3991337,1.275583,0.5309601
0.4036312,1.277121,0.5262566
0.4077053,1.278979,0.5213776
0.4104958,1.279545,0.5175056
0.4111347,1.281899,0.5162621
0.4116421,1.28305,0.5152817
0.4115086,1.283009,0.5152931
0.4115429,1.284974,0.516922
0.4116173,1.287251,0.5180473
0.4116802,1.288299,0.51791
0.4114876,1.29145,0.5179672
0.4117908,1.292641,0.5172844
0.4117813,1.292429,0.5166321
0.4129791,1.294106,0.5145493
0.4148235,1.293208,0.51091
0.4168358,1.294134,0.5064545
0.4177818,1.29402,0.5020828
0.4169884,1.295679,0.499321
0.4158745,1.297075,0.4965591
0.4128246,1.30298,0.4914246
0.4099655,1.307541,0.4854622
0.4064293,1.313491,0.479435
0.4018936,1.321724,0.4733658
0.3967705,1.329701,0.4666634
0.3935299,1.335402,0.4603806
0.3912544,1.338055,0.4534073
0.3897724,1.324646,0.4479179
0.389452,1.300776,0.4439049
0.393631,1.3037,0.4436111
0.4032993,1.323128,0.4414482
0.4121876,1.319115,0.439682
0.4184532,1.326275,0.4396248
0.4252815,1.326642,0.4342003
0.4306068,1.324635,0.426899
0.4346695,1.319741,0.4143639
0.4376507,1.307247,0.3995399
0.4388275,1.298572,0.3857651
0.4371433,1.301608,0.37603
0.4334278,1.305837,0.3709259
0.4302521,1.317206,0.3697929
0.4281445,1.319306,0.3644638
0.4270172,1.320826,0.3589287
0.4254112,1.323126,0.3548393
0.4259624,1.341139,0.3507996
0.4271774,1.341935,0.3428574
0.4284325,1.339108,0.3358536
0.4317589,1.334916,0.3272095
0.4361343,1.331056,0.3164749
0.4402084,1.331955,0.307991
0.4446316,1.333613,0.302784
0.4487267,1.33357,0.2991982
0.4547234,1.336306,0.2953911
0.459938,1.338448,0.2913208
0.4646759,1.341908,0.2870216
0.4679642,1.343704,0.2814941
0.4700661,1.34149,0.2754745
0.4712505,1.337895,0.2692642
0.4714355,1.337952,0.2636948
0.4703541,1.339012,0.2580681
0.4684982,1.339263,0.2514648
0.4656677,1.340174,0.2445526
0.4623337,1.341702,0.2375145
0.4589119,1.344122,0.2298965
0.4563675,1.346727,0.2224503
0.4543552,1.348707,0.2150536
0.4535179,1.364595,0.2149658
0.4533596,1.368295,0.2095757
0.4544601,1.370185,0.2042236
0.4571171,1.37131,0.1992722
0.4608212,1.371936,0.1948433
0.4649506,1.372976,0.1904068
0.4688511,1.374168,0.1856689
