PositionX,PositionY,PositionZ
-0.02680206,1.279267,1.136143
-0.02081299,1.2773,1.184193
-0.0189991,1.278537,1.214603
-0.0151062,1.278699,1.239506
-0.0133934,1.284192,1.275867
-0.013134,1.28509,1.293972
-0.01147652,1.285192,1.303959
-0.009513855,1.284975,1.31459
-0.00853157,1.284583,1.322414
-0.006544113,1.281604,1.332394
-0.006736755,1.282605,1.347858
-0.006628036,1.292454,1.368862
-0.007856369,1.297071,1.385498
-0.008163452,1.294677,1.393646
-0.009244919,1.293264,1.404747
-0.01049423,1.294747,1.412506
-0.01149559,1.293564,1.418022
-0.01122284,1.289558,1.422657
-0.01063919,1.28637,1.434948
-0.01093102,1.285329,1.450138
-0.008836746,1.284667,1.465305
-0.01131248,1.286834,1.476994
-0.01350021,1.287868,1.487675
-0.01705551,1.288538,1.497448
-0.01961517,1.288694,1.504517
-0.02543831,1.28898,1.519146
-0.02773476,1.288219,1.525341
-0.02989006,1.287543,1.531876
-0.03438759,1.282945,1.545677
-0.03602409,1.281679,1.552692
-0.03787804,1.280095,1.559708
-0.03974533,1.278469,1.566971
-0.04356003,1.276245,1.582119
-0.04656601,1.274757,1.596092
-0.04467392,1.277107,1.609089
-0.04289627,1.278892,1.621391
-0.0456562,1.279308,1.6297
-0.04846954,1.281929,1.638115
-0.05393028,1.282068,1.652031
-0.05750847,1.284054,1.657257
-0.06089211,1.280822,1.659916
-0.06313705,1.273578,1.670139
-0.07351685,1.269566,1.686249
-0.0784893,1.269951,1.702705
-0.0819416,1.27151,1.714458
-0.08437347,1.270701,1.721046
-0.08617592,1.262852,1.727337
-0.08903885,1.255817,1.735012
-0.09044647,1.249264,1.743351
-0.09199715,1.244737,1.756229
-0.09403229,1.244431,1.772736
-0.09717178,1.242184,1.786465
-0.1035919,1.244202,1.803001
-0.1053085,1.246231,1.81031
-0.1070671,1.248048,1.817505
-0.1100235,1.24955,1.825287
-0.1126041,1.250791,1.831291
-0.1152992,1.244962,1.843468
-0.1154118,1.242131,1.846966
-0.1153984,1.2393,1.851448
-0.1146679,1.236544,1.859894
-0.1149216,1.236773,1.865517
-0.1167583,1.237006,1.88081
-0.1183319,1.238315,1.885715
-0.1212196,1.237957,1.899769
-0.1239071,1.244167,1.908276
-0.1266918,1.248138,1.915771
-0.1280518,1.249595,1.922718
-0.1287537,1.25141,1.928299
-0.1287727,1.249786,1.935764
-0.1296444,1.24996,1.944317
-0.1307564,1.249949,1.95203
-0.1343632,1.249915,1.966015
-0.1341915,1.247913,1.974461
-0.1340752,1.246103,1.982189
-0.1340332,1.248312,1.991146
-0.133049,1.249456,1.998039
-0.13377,1.25233,2.00589
-0.1364708,1.259344,2.021709
-0.1359291,1.260758,2.028751
-0.1361008,1.261614,2.04073
-0.13587,1.263781,2.04702
-0.1408081,1.269274,2.060955
-0.1412258,1.268096,2.063736
-0.1410389,1.26755,2.067425
-0.1378422,1.269842,2.078293
-0.1326199,1.273786,2.078709
-0.1309719,1.269217,2.086956
-0.1320114,1.269202,2.091034
-0.1329823,1.269196,2.095215
-0.1339798,1.27293,2.098011
-0.1361294,1.276587,2.099434
-0.1372662,1.280159,2.100796
