PositionX,PositionY,PositionZ
0.06707764,1.540066,0.3862915
0.0616169,1.543653,0.38731
0.05749893,1.543437,0.3881989
0.05099678,1.545466,0.3919144
0.04348564,1.54771,0.3942108
0.03546906,1.549884,0.3949394
0.02601051,1.550372,0.3959045
0.01708412,1.551615,0.3956566
0.007394791,1.552453,0.3957672
-0.002498627,1.553739,0.3952942
-0.01045227,1.554859,0.39394
-0.01786041,1.555582,0.3931236
-0.02362633,1.557181,0.3917542
-0.02845955,1.559405,0.3905296
-0.03223801,1.561508,0.3893471
-0.03527069,1.562962,0.3877487
-0.03733826,1.563594,0.3876877
-0.03842545,1.564343,0.3884392
-0.03859901,1.565097,0.3907204
-0.03882027,1.567857,0.3936195
-0.03809166,1.569663,0.3963394
-0.03737068,1.571792,0.3983612
-0.03616905,1.57219,0.4013901
-0.03470039,1.572316,0.4051971
-0.03349113,1.572471,0.4093742
-0.03285217,1.572481,0.4145699
-0.03282356,1.572588,0.4195442
-0.03316498,1.571631,0.4251442
-0.03432846,1.570371,0.4324684
-0.036026,1.569326,0.4409447
-0.03738785,1.567425,0.449646
-0.03760338,1.565392,0.4576302
-0.03769875,1.563248,0.4643898
-0.03711128,1.561089,0.4672699
-0.03668404,1.558855,0.4673615
-0.03697586,1.557259,0.4618111
-0.0374794,1.556983,0.4561729
-0.03641319,1.558758,0.4490089
-0.03297043,1.561036,0.4414749
-0.02815628,1.561666,0.43396
-0.02373695,1.561228,0.4243469
-0.02057076,1.562431,0.4123955
-0.01875114,1.565057,0.401062
-0.01542282,1.566276,0.39114
-0.01157379,1.564968,0.3804016
-0.005804062,1.560575,0.3704224
-0.000257492,1.55613,0.3616371
0.006204605,1.553854,0.3515892
0.01264191,1.552393,0.3389359
0.01865196,1.551236,0.3273468
0.02503967,1.549934,0.3170052
0.03270912,1.548475,0.309082
0.04100418,1.549244,0.3026848
0.04893303,1.550725,0.2925415
0.05559921,1.550521,0.2793312
0.05755424,1.547764,0.2704697
0.06085205,1.543829,0.2686539
0.06365013,1.544209,0.2653465
0.06687355,1.543973,0.2676697
0.07376289,1.537032,0.2688637
0.07669258,1.534178,0.2710609
0.08303261,1.531534,0.2741623
0.09101486,1.529623,0.2797737
0.1003933,1.527634,0.2872429
0.1055756,1.528326,0.2904625
0.1171455,1.526339,0.3013039
0.1279736,1.52739,0.314621
0.1353531,1.527206,0.3280792
0.1421928,1.527991,0.3412666
0.1488647,1.529334,0.3552094
0.1509056,1.531126,0.3719749
0.1538525,1.534489,0.3894348
0.1577969,1.539387,0.4099426
0.1643658,1.545562,0.432106
0.1670647,1.549366,0.4545937
0.17136,1.550868,0.475872
0.1747398,1.550171,0.4959717
0.1794701,1.547312,0.5139236
0.1839294,1.543224,0.530056
0.1861877,1.537069,0.5430107
0.1856403,1.532886,0.551445
0.1841869,1.531092,0.5545387
0.1827469,1.53322,0.5529938
0.1814194,1.535831,0.5464821
0.1782646,1.540563,0.5376205
0.1741562,1.540325,0.5256233
0.1699581,1.536489,0.5115242
0.1650238,1.530278,0.4974251
0.1620426,1.522723,0.4832993
0.1602325,1.517915,0.4712372
0.1581497,1.513044,0.4589577
0.1566238,1.507933,0.447258
0.1556683,1.502539,0.4367638
0.1550083,1.497406,0.4257774
0.1545906,1.494054,0.4151611
0.1530552,1.491532,0.4068909
0.1510468,1.489556,0.4006081
0.1488171,1.488511,0.393898
0.146965,1.487723,0.3896599
0.1449223,1.487753,0.3867302
0.1431637,1.4884,0.3851471
0.142767,1.48844,0.3856354
0.1422577,1.488173,0.3870926
0.1418953,1.488286,0.3894768
0.1429329,1.487689,0.3932114
0.1428909,1.488454,0.3981514
0.1422081,1.488914,0.405159
0.1422977,1.490231,0.4125404
0.1426029,1.49329,0.4221878
0.1418762,1.496691,0.4341545
0.1423454,1.501297,0.446682
0.1430264,1.505324,0.4599533
0.1441822,1.50794,0.4762688
0.1464462,1.510749,0.4928932
0.1481934,1.515038,0.5079918
0.149931,1.518892,0.5213127
0.1520691,1.520051,0.5322876
0.1555328,1.518315,0.5429764
0.1603756,1.515261,0.5520363
0.1638775,1.512842,0.5575867
0.1664715,1.51199,0.5605392
0.1684399,1.513098,0.5608101
0.1696033,1.516165,0.5573807
0.1694546,1.519668,0.550045
0.1683483,1.522504,0.5421524
0.1658916,1.523962,0.5333138
0.1631393,1.523137,0.5240364
0.1601849,1.520931,0.5159149
0.1573849,1.518055,0.507843
0.153595,1.516306,0.499855
0.1508198,1.514585,0.4923325
0.1474514,1.512646,0.485508
0.1442528,1.510016,0.4795151
0.1413631,1.505844,0.4730377
0.13834,1.502515,0.4673233
0.1356125,1.500888,0.4624062
0.132946,1.500053,0.4589462
0.1300793,1.500003,0.4557838
0.1265736,1.500233,0.4534492
0.123085,1.501093,0.4523582
0.1202564,1.501538,0.4528122
0.1175652,1.502064,0.4546394
0.1156044,1.503165,0.4573135
0.1150684,1.505184,0.4612007
0.1157112,1.507227,0.4667473
0.117445,1.508845,0.4730873
0.1202583,1.511771,0.4799728
0.1244488,1.514398,0.4881554
0.1296043,1.516763,0.498661
0.1358147,1.51843,0.5103073
0.1420116,1.51874,0.5217171
0.1475887,1.517717,0.5329857
0.1515732,1.516402,0.5426941
0.1546631,1.514319,0.5508575
0.1564713,1.511599,0.5572357
0.156868,1.509213,0.5607147
0.1553783,1.508175,0.5625687
