PositionX,PositionY,PositionZ
-1.010086,1.310188,0.5661964
-1.023598,1.303159,0.5647011
-1.038647,1.297524,0.5645943
-1.055004,1.295425,0.5644035
-1.070377,1.294695,0.5642319
-1.083939,1.293708,0.564064
-1.099957,1.292171,0.5640297
-1.11739,1.291644,0.5648384
-1.135048,1.29135,0.5648537
-1.151928,1.291138,0.5634651
-1.166759,1.290065,0.5631676
-1.182762,1.286975,0.5624619
-1.198063,1.2846,0.5621529
-1.212605,1.281957,0.5601234
-1.228573,1.278432,0.5564766
-1.244961,1.27789,0.5519943
-1.258823,1.276669,0.5468903
-1.273037,1.275813,0.5415039
-1.282909,1.273586,0.5369682
-1.296314,1.271491,0.5317307
-1.311775,1.269434,0.5274849
-1.33424,1.275839,0.5245285
-1.334267,1.28765,0.5195313
-1.343166,1.280986,0.5148201
-1.362148,1.281501,0.512104
-1.378925,1.293923,0.511364
-1.383667,1.304901,0.5106239
-1.397007,1.306273,0.5092087
-1.404953,1.312263,0.5091896
-1.414558,1.312496,0.5093651
-1.421673,1.313392,0.5086174
-1.428692,1.309543,0.507206
-1.43771,1.305786,0.5063515
-1.445438,1.305262,0.5040817
-1.455013,1.304249,0.5033607
-1.462841,1.308091,0.5027084
-1.473877,1.312743,0.5027618
-1.482323,1.320351,0.5040321
-1.492458,1.323407,0.5044594
-1.50227,1.327989,0.5059776
-1.507023,1.329404,0.5081978
-1.520374,1.325823,0.5094643
-1.532532,1.328523,0.5119362
-1.541283,1.326901,0.5130272
-1.55381,1.320534,0.514061
-1.564316,1.315892,0.5148621
-1.578995,1.310445,0.515522
-1.590435,1.309904,0.5158424
-1.603096,1.307796,0.5171432
-1.613811,1.308246,0.5179558
-1.626041,1.308524,0.517086
-1.637318,1.311955,0.5179367
-1.645416,1.312581,0.5183945
-1.655632,1.309972,0.519886
-1.666016,1.307563,0.5223579
-1.675758,1.304935,0.5240097
-1.686378,1.300709,0.5260353
-1.69693,1.296323,0.5268707
-1.706512,1.29206,0.5277481
-1.7159,1.287964,0.5290337
-1.728146,1.28583,0.5289993
-1.737465,1.286309,0.529747
-1.74749,1.283257,0.5300484
-1.758324,1.284561,0.529789
-1.769257,1.28715,0.5305786
-1.777557,1.291569,0.532074
-1.786354,1.293107,0.5328636
-1.806007,1.298288,0.5340042
-1.812428,1.315262,0.5361328
-1.82325,1.315655,0.5359688
