PositionX,PositionY,PositionZ
0.394949,1.528023,-0.1150055
0.3964577,1.533075,-0.1129723
0.398159,1.536452,-0.1110573
0.4000301,1.539433,-0.1080933
0.4015846,1.541745,-0.1047935
0.4032707,1.546895,-0.1002464
0.4031391,1.548796,-0.09803772
0.4028435,1.550444,-0.09572601
0.4023991,1.552082,-0.09434891
0.4020042,1.55336,-0.09245682
0.4014835,1.554067,-0.09142685
0.4007607,1.554728,-0.0907135
0.3996582,1.555272,-0.09004593
0.3991909,1.555513,-0.08948135
0.3983898,1.555727,-0.08908081
0.397543,1.55597,-0.08845901
0.3967476,1.556082,-0.08768463
0.3963051,1.555816,-0.08718109
0.3959656,1.554893,-0.08724213
0.3956451,1.553979,-0.08749771
0.3949547,1.553861,-0.0875206
0.3943939,1.553961,-0.0876236
0.3936596,1.553996,-0.08794022
0.3931446,1.554144,-0.08805466
0.3922558,1.554794,-0.0887413
0.3915405,1.554669,-0.08944702
0.3903637,1.555519,-0.09030533
0.3895645,1.556371,-0.09106827
0.3885212,1.557434,-0.09209061
0.3877411,1.55822,-0.0932312
0.3868237,1.559104,-0.09457016
0.3856125,1.559373,-0.09608459
0.3834743,1.559161,-0.09632492
0.3824978,1.558897,-0.09829712
0.3820744,1.558226,-0.09952164
0.3815041,1.557349,-0.1008644
0.3810024,1.556713,-0.1018867
0.3802948,1.556947,-0.1030998
0.3794994,1.556999,-0.1042404
0.3781223,1.556885,-0.1059456
0.3757954,1.556332,-0.1078453
0.3735123,1.556101,-0.1093864
0.3707371,1.555855,-0.111187
0.3679428,1.556132,-0.1125183
0.3655434,1.555837,-0.1147003
0.3635216,1.555226,-0.11763
0.3612499,1.554645,-0.1199532
0.3588009,1.555354,-0.1219101
0.3570442,1.555309,-0.1244965
0.3551292,1.554791,-0.1269302
0.3532734,1.554759,-0.1295166
0.3519039,1.55497,-0.1305504
0.350462,1.555196,-0.1313095
0.3494205,1.555594,-0.1312637
0.3490868,1.555917,-0.1304932
0.3506851,1.556293,-0.126709
0.3507767,1.557163,-0.1236153
0.350832,1.557504,-0.1200829
0.3512878,1.557305,-0.1144714
0.3505497,1.557899,-0.1084976
0.3499203,1.558515,-0.1019974
0.348526,1.560108,-0.09487152
0.347496,1.562337,-0.08822632
0.3468475,1.564738,-0.0843811
0.3463669,1.566856,-0.08214188
0.3475246,1.569072,-0.08465958
0.3469334,1.571169,-0.08304214
0.3486557,1.574957,-0.07664108
0.3539391,1.578814,-0.06991196
0.3622513,1.57956,-0.06349182
0.3669624,1.585732,-0.05360031
0.3701019,1.595597,-0.04861069
0.3748188,1.594363,-0.04492569
0.3808956,1.600062,-0.03952026
0.3795185,1.607571,-0.0311203
0.3821735,1.613248,-0.02054214
0.3853321,1.617956,-0.007846832
0.3918495,1.623165,0.00195694
0.3961487,1.625253,0.01205444
0.4003868,1.625029,0.02046967
0.41185,1.615766,0.04211426
0.4272556,1.601554,0.05680466
0.434906,1.592343,0.06319046
0.4380264,1.58705,0.06459045
0.4369183,1.582654,0.0664978
0.4352455,1.579284,0.07003021
0.434864,1.575465,0.07496643
0.437933,1.569342,0.07934189
0.4403591,1.562316,0.08135223
0.4412289,1.555081,0.08275604
0.4406643,1.55135,0.0823555
0.4398613,1.548682,0.08241272
0.4402084,1.545411,0.08189774
0.4409466,1.542234,0.08241653
0.4409924,1.539326,0.0824585
0.4411507,1.537544,0.08330917
0.4409637,1.535972,0.08347321
0.4403973,1.534346,0.08319092
0.4398232,1.532339,0.08275986
0.4386711,1.532018,0.08275223
0.4374027,1.532523,0.08209229
0.4369545,1.53244,0.08148193
0.4370594,1.532496,0.08066177
0.4376163,1.532123,0.07977295
0.4383049,1.53096,0.07907104
0.4395809,1.52884,0.07832336
0.4418602,1.526446,0.07762527
0.4458427,1.522779,0.07684708
0.4500866,1.51925,0.07566833
0.4543304,1.51612,0.07398224
0.45858,1.513083,0.0724411
0.463026,1.511098,0.07162857
0.467001,1.505067,0.07049561
0.4705811,1.501237,0.07098389
0.4749756,1.506206,0.07115173
0.478302,1.507954,0.07198334
0.4819908,1.50584,0.07187271
0.4848976,1.509615,0.07249069
0.4881802,1.512493,0.07430649
0.49123,1.515215,0.07537842
0.4946938,1.517074,0.07641983
0.4992676,1.519222,0.07722855
0.5032291,1.521819,0.07775116
0.5087128,1.524074,0.07783508
0.5148144,1.51853,0.07730103
0.5214291,1.512829,0.07627106
0.5279083,1.510705,0.0754776
0.5351849,1.509968,0.07493973
0.5418606,1.50594,0.0749588
0.548378,1.506013,0.07630157
0.5551147,1.50664,0.07735062
0.5625381,1.507961,0.07928085
0.5709896,1.510303,0.08197021
0.5795746,1.508055,0.08475113
0.5881271,1.505389,0.08846283
0.5967388,1.50316,0.09136963
0.6048794,1.500535,0.09365845
0.6130466,1.498992,0.0952301
0.6213551,1.496825,0.09646606
0.6273861,1.495041,0.09705353
0.6316032,1.491673,0.09776306
0.6336174,1.487923,0.09848785
0.63451,1.485118,0.09910583
0.634285,1.484775,0.09981155
0.6326637,1.48595,0.09994888
0.6277905,1.487537,0.09941483
0.6189213,1.495653,0.09896088
