PositionX,PositionY,PositionZ
1.054737,0.3332558,-0.05651093
1.054686,0.329133,-0.05615997
1.055031,0.329504,-0.05486679
1.055492,0.3286085,-0.05327606
1.056051,0.3290911,-0.05127716
1.058048,0.3333597,-0.04852295
1.060537,0.3427296,-0.04858017
1.063179,0.3562174,-0.05298615
1.064085,0.3735209,-0.05867004
1.064968,0.396368,-0.06433487
1.067801,0.4183989,-0.072258
1.073427,0.4402103,-0.08154297
1.080862,0.4634457,-0.09327316
1.087187,0.4856071,-0.1058998
1.09392,0.5111198,-0.1207466
1.102856,0.5343809,-0.1338196
1.112303,0.5582962,-0.1498604
1.122652,0.5818624,-0.1662483
1.132994,0.6066751,-0.1835136
1.143286,0.6326551,-0.2024536
1.166451,0.6717272,-0.2361374
1.178511,0.6892262,-0.2547493
1.188663,0.7043753,-0.2686729
1.197861,0.7199898,-0.2787323
1.212273,0.7362452,-0.2943039
1.226414,0.7507286,-0.3046989
1.236666,0.7621832,-0.3086357
1.245653,0.7774544,-0.3167915
1.254517,0.7931547,-0.3251228
1.261618,0.8050718,-0.3329849
1.265917,0.8142786,-0.3407936
1.271345,0.8220139,-0.3463402
1.27714,0.8300705,-0.3501015
1.283054,0.8377028,-0.352066
1.290062,0.8450069,-0.3518066
1.293995,0.852994,-0.3540535
1.294767,0.8590193,-0.3574982
1.294781,0.8645906,-0.3597755
1.29495,0.8704576,-0.3618813
1.2946,0.8758039,-0.3638802
1.293617,0.879446,-0.3640327
1.293072,0.8838215,-0.3651733
1.292797,0.8871164,-0.3659363
1.292593,0.8899231,-0.3652344
1.291763,0.8924484,-0.3658104
1.291964,0.894043,-0.3659286
1.292137,0.895504,-0.3661423
1.291389,0.8966541,-0.3655128
1.291439,0.8980904,-0.3654251
1.290966,0.8991108,-0.3649254
1.290018,0.8999596,-0.3644562
1.290232,0.9004555,-0.3637505
1.290167,0.9007254,-0.3615532
1.289343,0.9010782,-0.3595657
1.288548,0.9017229,-0.3570709
1.287941,0.9035454,-0.3541946
1.28817,0.9039583,-0.3511162
1.289001,0.9037237,-0.3479309
1.288322,0.903451,-0.3463516
1.286942,0.904108,-0.3443222
1.2852,0.9051123,-0.3414459
1.282934,0.9065104,-0.3374977
1.277996,0.9072275,-0.3350716
1.27339,0.9073792,-0.3318634
1.267693,0.9076004,-0.3285522
1.261873,0.9073696,-0.326355
1.255381,0.9071665,-0.3239288
1.249033,0.9066267,-0.3232155
1.243881,0.9056339,-0.3216705
1.237263,0.9044867,-0.3217468
1.231922,0.9033279,-0.3230286
1.225233,0.9021368,-0.3207054
1.219393,0.8996344,-0.3200874
1.21389,0.8974895,-0.3196716
1.204931,0.8923092,-0.3193207
1.200356,0.8902521,-0.3185692
1.196323,0.8880234,-0.318531
1.192884,0.8857126,-0.3180771
1.189516,0.883419,-0.3176765
1.185799,0.8812532,-0.3183975
1.182545,0.8798628,-0.3189278
1.179096,0.8782616,-0.3186607
1.176176,0.8771763,-0.3192406
1.172747,0.8762894,-0.3208694
1.169777,0.8750944,-0.3220406
1.166904,0.874155,-0.3235703
1.163929,0.8728914,-0.3249626
1.161211,0.8716516,-0.3260078
1.159096,0.870079,-0.326786
1.156399,0.8682089,-0.3277588
1.153627,0.8665628,-0.329319
1.151281,0.8653326,-0.3313446
1.149612,0.8640079,-0.3334084
1.14716,0.8626509,-0.3354492
1.144264,0.8616314,-0.3369408
1.143118,0.8594723,-0.337532
1.14069,0.8575249,-0.3376923
1.139643,0.855957,-0.338398
1.138348,0.8547802,-0.339035
1.137632,0.8531475,-0.3396606
1.136431,0.8511915,-0.3399391
1.135584,0.8497543,-0.3403816
1.13608,0.8479824,-0.3409767
1.136562,0.846036,-0.341362
1.137329,0.8440113,-0.3411636
1.138147,0.8415012,-0.3407402
1.139231,0.8392639,-0.3406181
1.140341,0.8371267,-0.3404198
1.141052,0.8348265,-0.3400078
1.141705,0.832736,-0.3398552
1.142622,0.8283443,-0.3393974
1.143229,0.8274059,-0.3390465
1.144613,0.8260698,-0.339138
1.145765,0.8251028,-0.3393021
1.146603,0.8240881,-0.3391953
1.14765,0.8233881,-0.3390236
1.148241,0.8225145,-0.3387489
1.149208,0.8209753,-0.3380432
1.151493,0.8173285,-0.3369904
1.152552,0.8151817,-0.3370132
1.154236,0.8130856,-0.3373375
1.154737,0.8111506,-0.3370667
1.155718,0.8093014,-0.3369102
1.1569,0.8075104,-0.3367195
1.1574,0.8058691,-0.3363571
1.158504,0.804616,-0.3358498
1.159931,0.8034067,-0.3349648
