PositionX,PositionY,PositionZ
-0.9178276,1.318272,1.129017
-0.9317513,1.323313,1.146484
-0.9458733,1.323891,1.159809
-0.9723969,1.321262,1.187023
-0.9841156,1.319753,1.19968
-0.9963303,1.319016,1.213665
-1.007565,1.317627,1.226227
-1.018806,1.317622,1.240955
-1.030418,1.318803,1.257427
-1.038872,1.314236,1.274258
-1.054409,1.322259,1.293941
-1.06496,1.330832,1.307102
-1.080616,1.333408,1.3302
-1.089218,1.334828,1.342117
-1.098064,1.337436,1.3535
-1.106567,1.342119,1.363613
-1.110641,1.340395,1.372173
-1.11779,1.340939,1.384552
-1.125248,1.343539,1.396698
-1.130661,1.345172,1.406891
-1.135727,1.343312,1.416847
-1.140171,1.34011,1.428085
-1.143517,1.336946,1.440334
-1.144352,1.333947,1.45129
-1.143742,1.332355,1.461658
-1.142746,1.331028,1.470802
-1.14196,1.331918,1.475315
-1.140034,1.332064,1.480469
-1.138683,1.331708,1.486588
-1.13562,1.336881,1.492325
-1.133053,1.341408,1.497135
-1.130875,1.346743,1.502861
-1.128159,1.353873,1.507008
-1.125568,1.357371,1.511909
-1.123787,1.358418,1.517601
-1.122849,1.358774,1.524044
-1.121613,1.35785,1.531151
-1.121449,1.354507,1.540932
-1.1217,1.352242,1.551327
-1.121517,1.350415,1.562561
-1.121227,1.348011,1.574097
-1.121731,1.345729,1.588566
-1.122078,1.344054,1.603859
-1.122543,1.343425,1.620007
-1.124065,1.343117,1.634819
-1.126431,1.344741,1.647804
-1.129513,1.349893,1.662121
-1.13195,1.357185,1.674919
-1.132404,1.361597,1.686638
-1.132557,1.364574,1.697918
-1.133713,1.365768,1.711014
-1.138611,1.36858,1.725994
-1.141636,1.37408,1.740314
-1.143215,1.374315,1.749443
-1.143715,1.368536,1.756599
-1.143028,1.361785,1.764664
-1.142376,1.356903,1.770676
-1.141003,1.355404,1.773125
-1.138519,1.355444,1.772846
-1.135593,1.352362,1.771782
-1.130333,1.346706,1.771725
-1.123638,1.341288,1.771713
-1.11504,1.336054,1.770218
-1.107365,1.330597,1.768387
-1.099422,1.329464,1.767467
-1.08857,1.333587,1.764526
-1.078728,1.338407,1.760845
-1.070087,1.344805,1.756821
-1.061008,1.348664,1.753845
-1.053127,1.349272,1.756073
-1.042713,1.353341,1.755268
-1.034794,1.35993,1.755642
-1.030994,1.36395,1.759502
-1.028687,1.366325,1.76461
-1.027981,1.368464,1.77092
-1.028458,1.369269,1.778698
-1.028973,1.370255,1.785374
