PositionX,PositionY,PositionZ
-1.352577,1.613679,1.928738
-1.347969,1.612933,1.940289
-1.344154,1.611629,1.950317
-1.341087,1.609666,1.961567
-1.337124,1.606759,1.972473
-1.333519,1.604518,1.983906
-1.32893,1.602,1.995102
-1.324848,1.601108,2.006584
-1.319862,1.600132,2.017895
-1.31535,1.599834,2.029228
-1.309708,1.599008,2.039482
-1.304482,1.59851,2.05014
-1.298103,1.600904,2.06089
-1.292648,1.602719,2.071362
-1.28614,1.603282,2.08215
-1.281578,1.603506,2.09243
-1.276016,1.603212,2.101898
-1.271126,1.602787,2.111366
-1.26556,1.601049,2.120159
-1.2612,1.598971,2.130749
-1.255993,1.596955,2.141502
-1.252029,1.595313,2.154289
-1.246925,1.593741,2.167236
-1.242683,1.592077,2.181595
-1.236847,1.58744,2.198692
-1.231861,1.582582,2.216923
-1.225967,1.576911,2.233162
-1.221191,1.570529,2.250294
-1.215195,1.564143,2.265305
-1.209305,1.557963,2.279961
-1.201424,1.552052,2.293507
-1.195522,1.547748,2.306633
-1.189083,1.54663,2.317291
-1.184399,1.546884,2.327515
-1.179626,1.549526,2.335369
-1.176777,1.553237,2.341923
-1.173378,1.556606,2.346798
-1.171112,1.558895,2.351765
-1.167305,1.559449,2.357094
-1.164089,1.559628,2.3634
-1.159611,1.559042,2.369801
-1.155804,1.558469,2.376949
-1.150608,1.557769,2.384441
-1.14608,1.557916,2.392429
-1.141109,1.558727,2.399639
-1.137318,1.55954,2.40694
-1.133541,1.560742,2.411797
-1.130211,1.562258,2.418846
-1.126003,1.564026,2.425861
-1.12244,1.567128,2.434025
-1.117393,1.569866,2.442635
-1.113262,1.572888,2.451382
-1.107552,1.575778,2.461273
-1.101151,1.577921,2.471611
-1.093292,1.578126,2.482437
-1.08588,1.578341,2.494076
-1.077778,1.577388,2.506416
-1.069363,1.576864,2.519741
-1.059677,1.575487,2.533199
-1.050053,1.571845,2.545853
-1.041111,1.566966,2.558338
-1.031033,1.561086,2.571011
