PositionX,PositionY,PositionZ
-0.1749458,1.352056,1.473877
-0.1796303,1.349508,1.48716
-0.1941528,1.337587,1.517101
-0.1993408,1.324723,1.533875
-0.207695,1.299775,1.551994
-0.2137566,1.292879,1.57177
-0.2319832,1.289507,1.607315
-0.2375793,1.290169,1.644615
-0.2440948,1.288345,1.66539
-0.2492371,1.287685,1.685696
-0.2644501,1.284261,1.71085
-0.2714577,1.281402,1.724201
-0.2758293,1.276711,1.737747
-0.2811928,1.274729,1.754375
-0.2869415,1.273568,1.769382
-0.2928848,1.271537,1.782406
-0.2981606,1.268841,1.79245
-0.3035927,1.266116,1.801891
-0.3135223,1.277649,1.817593
-0.3171921,1.280156,1.827347
-0.3161621,1.280222,1.834702
-0.3149643,1.279632,1.84153
-0.3216019,1.278407,1.836884
-0.3247261,1.279068,1.836407
-0.3279915,1.282054,1.839687
-0.3271217,1.28579,1.83952
-0.3300743,1.287318,1.837273
-0.3285255,1.290347,1.842865
-0.3313789,1.293901,1.850899
-0.3357468,1.2956,1.858364
-0.3331604,1.29768,1.872314
-0.3322906,1.303159,1.883739
-0.3424301,1.303753,1.897316
-0.3561325,1.291455,1.910316
-0.3608627,1.292261,1.926075
-0.36586,1.292807,1.943108
-0.3756409,1.292418,1.960892
-0.3811188,1.29289,1.970867
-0.3831863,1.302691,1.979488
-0.3888512,1.317111,1.996666
-0.3965836,1.317325,2.014099
-0.4058151,1.332421,2.013908
-0.4155502,1.337268,2.037151
-0.4243088,1.33518,2.047028
-0.4250221,1.330628,2.055737
-0.4309578,1.321442,2.085167
-0.4383316,1.316213,2.097725
-0.4452972,1.311506,2.108517
-0.4533958,1.313662,2.12698
-0.4622307,1.3208,2.144268
-0.4713936,1.325527,2.15876
-0.4800186,1.324219,2.171856
-0.4844704,1.318353,2.183266
-0.4876976,1.312728,2.195858
-0.4951591,1.308577,2.207634
-0.5077095,1.303012,2.215485
-0.5281258,1.297772,2.239162
-0.5364151,1.301929,2.244347
-0.5454483,1.306674,2.249512
-0.5550728,1.307379,2.257572
-0.5671349,1.304917,2.264465
-0.5785789,1.301618,2.271843
-0.5861206,1.303021,2.2826
-0.5967712,1.303822,2.292274
-0.609951,1.300373,2.299339
-0.615757,1.297632,2.308929
-0.6194954,1.295894,2.319843
-0.6323967,1.285305,2.331223
-0.6419983,1.282224,2.336926
-0.651207,1.278686,2.341591
-0.6622162,1.278253,2.344921
-0.669632,1.283306,2.348701
-0.678936,1.293742,2.357506
-0.6936226,1.293997,2.364307
-0.7002831,1.295742,2.360676
-0.7063408,1.29795,2.376995
-0.718071,1.307615,2.380699
-0.735611,1.306866,2.379158
-0.7482109,1.306408,2.384621
-0.7603111,1.30461,2.391563
-0.7696495,1.296521,2.391472
-0.7773514,1.289203,2.391277
-0.7868156,1.287522,2.394073
-0.7934685,1.290283,2.395123
-0.7989502,1.292475,2.393051
-0.8063507,1.291843,2.389469
-0.8071594,1.293928,2.387024
-0.8058624,1.295453,2.386349
-0.8056793,1.292809,2.376987
-0.806797,1.284915,2.368614
-0.8059616,1.288177,2.368149
-0.8103218,1.290676,2.35273
-0.8131752,1.29302,2.341274
-0.8094254,1.296145,2.331993
-0.8070831,1.303911,2.329834
-0.8111496,1.314536,2.316528
-0.8154793,1.318502,2.30201
-0.8085518,1.326138,2.29108
-0.8042221,1.335959,2.289547
-0.8028259,1.342759,2.278069
-0.8024368,1.342691,2.260731
-0.7897339,1.330506,2.25071
-0.7794685,1.323598,2.234264
-0.7764397,1.318073,2.225563
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-0.7720871,1.309817,2.207596
-1.231346,1.332537,2.300537
-1.242416,1.331013,2.299892
-1.250484,1.331283,2.297813
-1.262016,1.328637,2.297585
-1.270966,1.323033,2.296162
-1.293484,1.314338,2.290936
-1.309395,1.31659,2.291771
-1.318851,1.31525,2.287174
-1.330399,1.310638,2.271965
-1.340378,1.314703,2.262878
-1.349464,1.31758,2.252563
-1.355785,1.321486,2.243217
-1.362713,1.323843,2.23394
-1.36636,1.324643,2.227104
-1.366589,1.326846,2.221516
-1.365784,1.330022,2.212727
-1.367023,1.33252,2.195625
-1.365139,1.330086,2.174549
-1.362,1.323679,2.153393
-1.361668,1.319426,2.142998
-1.363529,1.322403,2.135399
-1.357964,1.324429,2.125088
-1.354881,1.323984,2.118122
-1.355625,1.326242,2.113014
-1.355362,1.332008,2.105339
-1.350937,1.334889,2.090214
-1.346653,1.340066,2.078186
-1.348988,1.344739,2.073437
-1.350056,1.349384,2.069145
-1.349766,1.354074,2.062122
-1.352848,1.351406,2.056499
-1.356922,1.348742,2.051117
-1.360104,1.351543,2.045815
-1.366711,1.35659,2.040379
-1.37064,1.357712,2.033195
-1.374958,1.360205,2.027336
-1.378712,1.359389,2.018456
-1.385555,1.359597,2.009899
-1.397968,1.356647,1.993385
-1.404385,1.349366,1.98595
-1.410545,1.340696,1.979446
-1.417942,1.339205,1.97234
-1.429123,1.341248,1.964638
-1.441273,1.336364,1.956978
-1.44915,1.336686,1.949329
-1.469471,1.348829,1.941025
-1.484531,1.35775,1.933224
-1.498981,1.358822,1.925266
-1.503681,1.356922,1.91671
-1.515717,1.349295,1.910431
-1.553467,1.349488,1.893547
-1.569973,1.348755,1.879066
-1.580956,1.346642,1.866501
-1.591541,1.344884,1.853622
-1.599178,1.34208,1.843033
-1.611908,1.338992,1.831352
-1.622322,1.336241,1.817188
-1.631584,1.335905,1.80328
-1.639706,1.336735,1.788685
