PositionX,PositionY,PositionZ
0.215786,1.352063,0.8323784
0.2079792,1.348726,0.848896
0.2004757,1.346572,0.866684
0.1959743,1.342914,0.8856163
0.1902618,1.341105,0.9006271
0.1854134,1.33859,0.9161644
0.1802597,1.335529,0.9328346
0.1756859,1.331959,0.9489021
0.1718941,1.330377,0.9620705
0.169508,1.326574,0.9794807
0.1688404,1.326319,0.9999657
0.164381,1.337584,0.9974823
0.1597691,1.329638,1.008247
0.15872,1.332791,1.023891
0.1598091,1.335987,1.038567
0.1640606,1.342702,1.050331
0.1622963,1.345523,1.058914
0.1647911,1.343257,1.076931
0.1651554,1.344697,1.087311
0.1665382,1.341004,1.103859
0.1675701,1.338947,1.118332
0.168642,1.334103,1.132938
0.1703339,1.331699,1.146656
0.1732025,1.328922,1.161022
0.1770992,1.327733,1.178162
0.182148,1.330039,1.192207
0.1861324,1.330874,1.203888
0.1905193,1.330133,1.215622
