PositionX,PositionY,PositionZ
-0.04045296,1.323833,1.634918
-0.03737259,1.323566,1.649113
-0.03249359,1.321467,1.664452
-0.02919006,1.321262,1.679157
-0.02765656,1.321492,1.692684
-0.02684593,1.323683,1.707031
-0.02566528,1.324331,1.723644
-0.02531815,1.324019,1.734028
-0.02495766,1.321443,1.744648
-0.02384949,1.3145,1.7663
-0.02274895,1.315344,1.777069
-0.02194405,1.316157,1.787331
-0.02059746,1.317047,1.798367
-0.01887321,1.31683,1.807831
-0.01585579,1.315028,1.816685
-0.01168442,1.313988,1.826813
-0.007993698,1.3151,1.83765
-0.0051651,1.31535,1.845596
-0.001913071,1.313253,1.853058
0.002588272,1.312006,1.86216
0.006902695,1.312921,1.871017
0.01237488,1.314019,1.880146
0.01793289,1.31556,1.888836
0.02361488,1.316936,1.898441
0.02855301,1.317945,1.907272
0.03458023,1.31674,1.91592
0.04085159,1.315234,1.926682
0.0460453,1.315875,1.938141
0.051548,1.316405,1.948589
0.05838013,1.316019,1.959381
0.06484222,1.3176,1.970547
0.07147789,1.318806,1.981033
0.07860184,1.318824,1.990852
0.08678818,1.318829,2.001007
0.09550095,1.321234,2.01326
0.1025009,1.326365,2.02557
0.107954,1.327827,2.035503
0.1142445,1.326393,2.048771
0.119257,1.326928,2.059929
0.1257668,1.323999,2.071198
0.1328716,1.324109,2.082565
0.1387768,1.328343,2.095528
0.1409435,1.330777,2.105381
0.1445026,1.329737,2.115612
0.1485481,1.332303,2.126961
0.1514492,1.336659,2.135857
0.1555233,1.338814,2.144337
0.160347,1.340185,2.153217
0.1648846,1.341084,2.160641
0.1690941,1.340494,2.166988
0.1734447,1.339749,2.174526
0.1767616,1.339758,2.181156
0.1801319,1.338318,2.184307
0.1861763,1.334876,2.188877
0.1907349,1.336158,2.195522
0.1920128,1.340588,2.201496
0.1932278,1.343294,2.205978
0.1953449,1.34649,2.213894
0.1971397,1.351357,2.220692
0.1993904,1.35462,2.227242
0.2021389,1.35671,2.234741
0.204258,1.358627,2.242222
0.2063885,1.359805,2.251236
0.2071438,1.361616,2.26054
0.2076378,1.36245,2.268173
0.2101135,1.362058,2.276283
0.2128391,1.357657,2.282948
0.2169189,1.355704,2.290199
0.2205029,1.355444,2.298317
0.2212315,1.356611,2.306389
0.2207108,1.356462,2.313766
0.2202206,1.356563,2.32222
0.2202759,1.357376,2.329353
0.2217045,1.35842,2.3368
0.2219906,1.361536,2.345501
0.2214279,1.364592,2.353405
0.2211266,1.366112,2.361362
0.2202511,1.366294,2.368923
0.2193089,1.366795,2.375751
0.2209091,1.368816,2.382721
0.2227898,1.373154,2.390175
0.2248096,1.380286,2.401634
0.2243214,1.388911,2.410358
0.2262745,1.385748,2.415001
0.2304821,1.377734,2.422951
0.2320309,1.378138,2.433346
0.2350006,1.378448,2.444393
0.237793,1.374281,2.452618
0.2413273,1.371136,2.463436
0.2441807,1.37154,2.473919
0.2478371,1.370785,2.481934
0.2510796,1.370028,2.4888
0.255331,1.370276,2.495987
0.2594261,1.370493,2.501347
0.2706909,1.371819,2.507935
0.2742805,1.371674,2.51025
0.2779064,1.370683,2.511524
0.2818375,1.368078,2.514549
0.2855835,1.367405,2.516102
0.2904396,1.367704,2.51786
0.2960625,1.370635,2.516781
0.3022003,1.371883,2.514965
0.3096981,1.37139,2.51495
0.3158379,1.371932,2.516426
