PositionX,PositionY,PositionZ
0.001811981,1.273694,1.273262
-0.000635147,1.272216,1.283031
-0.003553391,1.272132,1.2957
-0.003442764,1.271858,1.311913
-0.00733757,1.268991,1.326744
-0.01627541,1.274467,1.352451
-0.02256966,1.279215,1.385044
-0.01710129,1.283739,1.424286
-0.01688385,1.278287,1.470764
-0.01606369,1.279365,1.486198
-0.01925087,1.278716,1.495113
-0.02376366,1.278161,1.503746
-0.01876068,1.281852,1.514362
-0.01380539,1.283102,1.526939
-0.02445221,1.271949,1.532051
-0.03107834,1.259342,1.549637
-0.03137779,1.260437,1.571289
-0.03360367,1.258489,1.576656
-0.03660202,1.255663,1.582821
-0.03865433,1.254732,1.592239
-0.03660774,1.256927,1.604836
-0.04008865,1.26178,1.626053
-0.0408287,1.262265,1.63707
-0.04030609,1.262448,1.648205
-0.04120255,1.260656,1.659054
-0.03733063,1.258151,1.686184
-0.0382309,1.258082,1.698997
-0.03980827,1.258043,1.710697
-0.04253769,1.252785,1.728558
-0.04247665,1.250746,1.739735
-0.04193306,1.24913,1.749226
-0.05039597,1.252147,1.757656
-0.05782318,1.258792,1.76305
-0.05831146,1.259744,1.774048
-0.06485176,1.264745,1.771885
-0.06868935,1.273261,1.786556
-0.07214355,1.273784,1.786129
-0.07770538,1.277669,1.784782
-0.08187294,1.282741,1.784267
-0.08592606,1.288033,1.784088
-0.09058189,1.293543,1.782387
-0.06553841,1.278514,1.776802
-0.06001663,1.281907,1.777214
-0.07227135,1.288252,1.768967
-0.0741787,1.290642,1.759567
-0.07625198,1.290593,1.756657
-0.0790596,1.289672,1.754147
-0.08354568,1.284554,1.749748
-0.08220482,1.282802,1.74712
-0.07914925,1.28436,1.750698
-0.08279991,1.286046,1.755054
-0.08467102,1.287917,1.757755
-0.08635712,1.289555,1.761353
-0.09023857,1.290308,1.766659
-0.09780312,1.290048,1.773949
-0.1015854,1.28893,1.778603
-0.1052895,1.287551,1.78336
-0.1109848,1.28503,1.794449
-0.1144028,1.284166,1.800259
-0.1182327,1.283613,1.80759
-0.1189747,1.284131,1.815895
-0.1228619,1.285039,1.822411
-0.1268368,1.2847,1.829281
-0.1303596,1.282855,1.835552
-0.1340027,1.282175,1.843376
-0.1424141,1.281185,1.863216
-0.1454506,1.286222,1.877724
-0.1485271,1.290124,1.890465
-0.1527557,1.291378,1.901321
-0.1541748,1.293947,1.917835
-0.1538696,1.297764,1.933708
-0.1552773,1.304683,1.947441
-0.1583557,1.308399,1.960995
-0.1648216,1.308065,1.982868
-0.1710968,1.306237,1.995945
-0.1838646,1.303243,2.015537
-0.1882858,1.302539,2.028084
-0.1923561,1.301748,2.039173
-0.1960983,1.300495,2.050545
-0.2037048,1.298599,2.063255
-0.2096901,1.300573,2.086143
-0.2102852,1.303732,2.101086
-0.2126961,1.298008,2.105026
-0.2158394,1.290985,2.106651
-0.2187004,1.286888,2.112259
-0.2190437,1.297226,2.125202
-0.2182236,1.300671,2.125008
-0.2245712,1.29401,2.112122
-0.2258224,1.295426,2.111153
-0.2258492,1.304608,2.105373
-0.2263718,1.305186,2.087246
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2227173,1.307255,2.071892
-0.2639465,1.34094,2.262928
-0.2659798,1.340457,2.267654
-0.2700386,1.339452,2.278126
-0.2754517,1.340992,2.291359
-0.2890015,1.341004,2.308548
-0.3025208,1.337733,2.328682
-0.3152695,1.336205,2.348232
-0.3256645,1.342633,2.37315
-0.342701,1.339323,2.397964
-0.3522797,1.335123,2.413727
-0.3580437,1.333698,2.426662
-0.3646393,1.332014,2.442684
-0.3700294,1.330531,2.453571
-0.3857613,1.335393,2.476288
