PositionX,PositionY,PositionZ
0.1122875,1.373384,0.3831367
0.1024361,1.370353,0.4023743
0.09366417,1.36261,0.4242249
0.08610344,1.362742,0.4372406
0.07881355,1.360109,0.455761
0.07091713,1.361065,0.4708977
0.0631485,1.361887,0.4881554
0.0572567,1.364615,0.4999504
0.05200386,1.363989,0.5138855
0.04836082,1.361671,0.5304108
0.04495239,1.35903,0.5466576
0.04254723,1.362527,0.5634155
0.04022408,1.3608,0.5778885
0.03877258,1.357447,0.5926933
0.03636551,1.355091,0.6076889
0.03359222,1.352491,0.6208153
0.0309124,1.347773,0.6348495
0.02881813,1.3458,0.6486855
0.02695465,1.344518,0.659523
0.02578163,1.342074,0.6714439
0.02433968,1.34135,0.6837387
0.02363205,1.341323,0.6958961
