PositionX,PositionY,PositionZ
0.2116146,1.293579,0.8982849
0.2188778,1.296958,0.9167671
0.2226391,1.301326,0.936264
0.2264729,1.307127,0.960186
0.2288628,1.310809,0.9744301
0.2325516,1.314551,0.9910736
0.2364883,1.31782,1.006607
0.2400417,1.320269,1.021767
0.2428207,1.322671,1.035488
0.2462997,1.324907,1.04985
0.2494564,1.326984,1.063126
0.2531166,1.329216,1.076538
0.2578506,1.330909,1.088135
0.2652721,1.330084,1.101597
0.2723484,1.332859,1.115398
0.2760239,1.336884,1.128605
0.2817554,1.335426,1.138821
0.2893486,1.33571,1.151608
0.2949886,1.335711,1.163456
0.298914,1.336535,1.174885
0.3029156,1.3366,1.185078
0.3076801,1.334719,1.194447
0.3130913,1.33485,1.205387
0.3194141,1.338424,1.216259
0.3250751,1.341893,1.225307
0.3321514,1.343636,1.235008
0.3390217,1.345314,1.243084
0.3463631,1.34641,1.251564
0.3540668,1.346535,1.258411
0.3613529,1.345632,1.265308
0.3687439,1.344579,1.273121
0.3754845,1.343711,1.281116
0.3827114,1.343155,1.289577
0.3904495,1.343349,1.297024
0.3989315,1.344062,1.304237
0.4086514,1.346413,1.311131
0.4179764,1.348009,1.317329
0.4265938,1.350069,1.323555
0.4351521,1.351851,1.329933
0.4441223,1.352255,1.336391
0.4526653,1.352446,1.341465
0.4625034,1.351946,1.34816
