PositionX,PositionY,PositionZ
-0.6137505,1.310555,0.8594589
-0.6272202,1.315298,0.8760223
-0.6635208,1.334998,0.8988838
-0.6856995,1.344032,0.9132881
-0.7064667,1.350922,0.9289589
-0.7204666,1.35861,0.9408798
-0.7291374,1.360189,0.950592
-0.7408333,1.356819,0.9629021
-0.7570343,1.359086,0.9782181
-0.7685432,1.364954,0.9883766
-0.7805214,1.373466,1.001728
-0.7998161,1.376435,1.023441
-0.8112183,1.380195,1.035587
-0.8217392,1.385028,1.047073
-0.8288574,1.386366,1.055752
-0.8376617,1.385601,1.066055
-0.8465652,1.38587,1.077053
-0.8572006,1.385831,1.089607
-0.8689346,1.38675,1.103207
-0.8825493,1.385206,1.117455
-0.9089508,1.378547,1.147869
-0.9206619,1.372811,1.163006
-0.9333115,1.369952,1.179192
-0.9451103,1.366899,1.195599
-0.955719,1.362388,1.212101
-0.9648056,1.358014,1.228146
-0.9725723,1.357376,1.245808
-0.9783096,1.358678,1.262768
-0.9825974,1.360022,1.27932
-0.985714,1.35993,1.295471
-0.9881592,1.362714,1.312782
-0.9896927,1.364109,1.331539
-0.9914017,1.370931,1.348209
-0.9930916,1.370664,1.361847
-0.997036,1.369964,1.377312
-0.9982376,1.368407,1.390095
-1.000854,1.362723,1.402634
-1.001244,1.361878,1.414379
-1.003799,1.355505,1.438137
-1.006134,1.362021,1.451191
-1.006958,1.367969,1.464725
-1.002846,1.368067,1.475048
-0.9989204,1.366733,1.486229
-0.9942856,1.369176,1.497448
-0.9877319,1.375838,1.506664
-0.9812279,1.382357,1.510483
-0.9740257,1.386082,1.514614
-0.9636459,1.390808,1.527809
-0.9602699,1.392692,1.53484
-0.9593735,1.394149,1.542652
-0.9639053,1.394309,1.552139
-0.9702225,1.395699,1.563454
-0.9740677,1.397676,1.57386
-0.9794807,1.395878,1.590057
-0.9815559,1.396236,1.607574
-0.9822617,1.393597,1.627922
-0.982132,1.392974,1.647213
-0.9814148,1.389279,1.668076
-0.9882736,1.394073,1.71199
-0.9896469,1.39262,1.722679
-0.9902267,1.386898,1.736233
-0.9899406,1.401174,1.752087
-0.9822731,1.414321,1.75547
-0.9790726,1.411867,1.766426
-0.9744339,1.411821,1.772076
-0.9714737,1.411942,1.786411
-0.9692917,1.410402,1.790806
-0.9664574,1.408823,1.79512
-0.9616051,1.404641,1.801003
-0.9554214,1.404106,1.806599
-0.949852,1.403738,1.810173
-0.9443855,1.404555,1.813046
-0.9381561,1.40369,1.814178
-0.9315643,1.401053,1.816833
-0.9236031,1.398401,1.818581
-0.9187012,1.393361,1.821407
-0.9140549,1.389855,1.823277
-0.9108658,1.383579,1.825722
-0.905056,1.377936,1.831409
-0.9005089,1.37259,1.837036
-0.8970528,1.371996,1.843666
-0.8935394,1.373522,1.849873
-0.8892899,1.380804,1.854374
-0.8843079,1.3881,1.859074
-0.8785591,1.392655,1.86552
-0.872551,1.396684,1.876781
-0.865757,1.40082,1.889977
-0.8591766,1.401949,1.904869
-0.8551064,1.401048,1.920803
-0.8540154,1.399829,1.937729
-0.8501549,1.398929,1.952927
-0.8455811,1.397765,1.967461
-0.8405647,1.398136,1.98035
-0.8250198,1.400261,2.00301
-0.8139381,1.407745,2.014107
-0.801075,1.414085,2.026234
-0.7911148,1.414968,2.040813
-0.7836494,1.422606,2.052109
-0.773674,1.425436,2.056416
-0.7661018,1.41807,2.06517
-0.7556725,1.41891,2.071568
-0.7475052,1.41842,2.076965
-0.7306442,1.421049,2.081184
-0.7187653,1.418871,2.083004
-0.7069168,1.417568,2.083363
-0.6988029,1.413867,2.085281
-0.6919899,1.416634,2.088902
-0.6843376,1.420029,2.085793
-0.6756668,1.418266,2.081455
-0.6651993,1.4156,2.080711
-0.6564941,1.414625,2.08054
-0.6508369,1.415606,2.080536
-0.6452179,1.417753,2.078411
-0.6392097,1.416243,2.073967
-0.6324196,1.415277,2.070892
-0.6262474,1.415291,2.070374
-0.6216583,1.417837,2.07225
-0.6176186,1.420269,2.073048
-0.6133537,1.423335,2.074802
-0.6101036,1.42533,2.080025
-0.6088982,1.428068,2.086346
-0.6074867,1.43098,2.091473
-0.6072311,1.430797,2.099873
-0.6055717,1.428059,2.112907
-0.6045799,1.426229,2.122921
-0.6026726,1.425792,2.137329
-0.5998383,1.425775,2.15152
-0.5970459,1.423572,2.168301
-0.5933914,1.423135,2.187801
-0.5903244,1.424486,2.202438
