PositionX,PositionY,PositionZ
1.040756,0.3385944,-0.03953552
1.038681,0.3215876,-0.02679062
1.038464,0.3226089,-0.02680969
1.038448,0.3265982,-0.02904892
1.040546,0.3344622,-0.0323143
1.043133,0.3396311,-0.03853607
1.047026,0.3433781,-0.05622482
1.047577,0.348362,-0.06203842
1.048891,0.3532372,-0.06920624
1.050066,0.3571062,-0.07532883
1.052361,0.3574371,-0.08185959
1.055202,0.355999,-0.08841324
1.058765,0.352622,-0.09379196
1.06156,0.3487644,-0.09795761
1.064552,0.3442173,-0.09695816
1.069878,0.3401194,-0.09394455
1.070934,0.3389559,-0.09393692
1.072296,0.338191,-0.09442902
1.074169,0.3369379,-0.09589767
1.075607,0.3356915,-0.09700012
1.076334,0.3343449,-0.09776306
1.076567,0.3339443,-0.09867096
1.074919,0.3320704,-0.1010818
1.074245,0.3309183,-0.1050568
1.074034,0.3332834,-0.1024704
1.073195,0.3380356,-0.1011925
1.073185,0.3453236,-0.1021881
1.073267,0.3547325,-0.1056023
1.072989,0.3652697,-0.1103363
1.072601,0.3753195,-0.1153526
1.073845,0.3875656,-0.1223602
1.075623,0.4027824,-0.1297493
1.079967,0.4359646,-0.1469955
1.084078,0.4546108,-0.1566238
1.088478,0.4721317,-0.1667442
1.094332,0.4906521,-0.1774445
1.101339,0.5141897,-0.1910362
1.106783,0.5424318,-0.206028
1.111755,0.5704412,-0.2216606
1.121538,0.602088,-0.2423248
1.131258,0.6242647,-0.2575569
1.141891,0.6444473,-0.2726517
1.150133,0.6610765,-0.281826
1.157495,0.6750717,-0.289959
1.167465,0.6905985,-0.3009872
1.178968,0.7098017,-0.3133774
1.190016,0.7292814,-0.3249512
1.203358,0.7566023,-0.3364792
1.216948,0.7841597,-0.3467903
1.225323,0.7983685,-0.3522415
1.23078,0.8076267,-0.3567696
1.237463,0.8214378,-0.3614426
1.248302,0.840167,-0.3583946
1.257809,0.855835,-0.355896
1.265633,0.8683615,-0.3605194
1.268742,0.8784761,-0.3642921
1.270033,0.8858004,-0.3662682
1.272848,0.8927937,-0.3674583
1.274679,0.897604,-0.3707161
1.274933,0.9109335,-0.3762398
1.276981,0.9217997,-0.3740768
1.278395,0.9291725,-0.3739243
1.279537,0.9346828,-0.3739128
1.279385,0.9367867,-0.3713837
1.27775,0.9375343,-0.3676949
1.274038,0.9377689,-0.3633347
1.270063,0.937932,-0.358654
