PositionX,PositionY,PositionZ
0.04797173,1.310459,0.861084
0.0515213,1.308023,0.8669357
0.05473709,1.30382,0.8789406
0.0575428,1.301865,0.8908272
0.06018639,1.301236,0.9027443
0.06292152,1.300146,0.9123611
0.06610107,1.298498,0.9226456
0.06804085,1.299434,0.9312134
0.06997108,1.299379,0.9385567
0.07237434,1.298611,0.9478455
0.07445526,1.300139,0.9534492
0.07634163,1.300508,0.9624786
0.0784626,1.302361,0.9711151
0.07961273,1.302855,0.9802666
0.08124924,1.303128,0.9888268
0.08252907,1.303403,0.9943962
0.08589172,1.301497,1.004501
0.08895302,1.300783,1.013443
0.09112358,1.300331,1.022469
0.09557152,1.297789,1.031967
0.1006241,1.29526,1.042503
0.1057091,1.294547,1.050846
0.1110535,1.29305,1.059525
0.1162148,1.289337,1.069683
0.1200123,1.285933,1.078205
0.1255054,1.281107,1.088219
0.1304951,1.279119,1.098602
0.135519,1.277843,1.108078
0.1414185,1.278584,1.117779
0.1472969,1.279012,1.12571
0.1530056,1.2774,1.134472
0.1586361,1.276384,1.143818
0.165287,1.274914,1.153057
0.1727295,1.276371,1.161533
0.178793,1.27865,1.168537
0.1857967,1.282502,1.176819
0.1946182,1.283105,1.187508
0.2007408,1.285421,1.197384
0.2071514,1.287783,1.201244
0.217926,1.27938,1.214043
0.22369,1.283705,1.220085
0.2301464,1.281473,1.223854
0.2370834,1.276383,1.23312
0.2444935,1.276331,1.241325
0.2507114,1.276145,1.249298
0.2571163,1.275478,1.25766
0.2642994,1.278008,1.268185
0.2699528,1.280952,1.276253
0.2762966,1.281407,1.282944
0.2847271,1.279208,1.291176
0.2927914,1.278409,1.296078
0.3015575,1.274199,1.302074
0.3113651,1.270202,1.310432
0.318634,1.271769,1.313316
0.3278599,1.2682,1.31871
0.3384686,1.267297,1.324455
0.3489571,1.267744,1.329853
0.3587399,1.264822,1.335255
0.3692703,1.262381,1.340767
0.3792419,1.259247,1.345833
0.3901501,1.256742,1.349792
0.4005432,1.251472,1.354416
0.41189,1.247189,1.358414
0.4227695,1.241758,1.361988
0.4342899,1.233737,1.362057
0.4583149,1.217992,1.368946
0.4705086,1.213278,1.372894
0.481678,1.208408,1.376694
0.4923115,1.205665,1.379982
0.5024872,1.203797,1.381016
0.5147686,1.200236,1.384327
0.526823,1.199673,1.38586
0.5378799,1.197069,1.386517
0.5526924,1.193249,1.390141
0.5751801,1.189615,1.391384
0.5872326,1.187304,1.392284
0.5983028,1.185034,1.393299
0.6078835,1.184164,1.394005
0.6184998,1.180072,1.395042
0.62883,1.178458,1.395523
0.6397877,1.177373,1.393414
0.6532574,1.175951,1.393299
0.667654,1.176408,1.393593
0.6872578,1.170753,1.389412
0.6947613,1.171732,1.388073
0.7044582,1.172688,1.387291
0.7137737,1.164748,1.385502
0.7260437,1.163211,1.382412
0.7371635,1.164067,1.379139
0.74646,1.165167,1.374786
0.756197,1.164491,1.371372
0.7661953,1.165328,1.368011
0.7733536,1.165438,1.362843
0.7804623,1.161628,1.356045
0.7914906,1.158535,1.35006
0.8013363,1.158639,1.344231
0.8102703,1.157243,1.338684
0.8211212,1.156334,1.334446
0.8288841,1.15767,1.329594
0.8366985,1.157004,1.324142
0.8451843,1.157559,1.317116
0.8539715,1.159446,1.307671
0.8638954,1.159409,1.299301
0.8722267,1.159607,1.290718
0.8811016,1.159414,1.280731
0.8882122,1.15985,1.269535
0.8959751,1.158666,1.257656
0.9028645,1.158044,1.244164
0.9079933,1.157596,1.231064
0.915947,1.156796,1.218666
0.9272137,1.158226,1.195015
0.9335117,1.15829,1.183968
0.9395847,1.157643,1.173264
0.9478741,1.154837,1.161934
0.9553032,1.155131,1.151588
0.9613838,1.155388,1.141361
0.9715233,1.151525,1.132622
0.9818821,1.149891,1.121403
0.9912415,1.148236,1.109936
1.004154,1.147249,1.09724
1.015352,1.149209,1.083874
1.027174,1.14821,1.071732
1.033169,1.150968,1.059727
1.044378,1.144538,1.049515
1.054642,1.144402,1.037853
1.055721,1.138515,1.026928
1.068565,1.123248,1.017426
1.078041,1.120634,1.006786
1.076761,1.117532,0.9960213
1.078327,1.104937,0.987915
1.088745,1.100972,0.9759636
1.095652,1.10366,0.9618988
1.102682,1.103016,0.9471245
1.109547,1.104918,0.9344788
1.122524,1.108374,0.9211693
1.13768,1.118831,0.9071693
1.144276,1.12794,0.8967209
1.149937,1.130197,0.886837
1.154348,1.134038,0.8746147
1.157209,1.137468,0.8629036
1.159508,1.138547,0.851757
1.159904,1.139086,0.8414001
1.164276,1.137157,0.829216
1.162338,1.140495,0.8185501
1.165295,1.136724,0.805687
1.17071,1.140087,0.7943649
1.174034,1.145818,0.7853012
1.177631,1.149019,0.7740517
1.180542,1.152672,0.7627792
1.180162,1.155668,0.7500877
